,region,state,newCases,accumCases,newDeaths,accumDeaths,date,mortality
460,Norte,PA,217,902,1,35,2020-04-20,0.0388026607538803
461,Norte,PA,124,1026,3,38,2020-04-21,0.037037037037037
462,Norte,PA,169,1195,5,43,2020-04-22,0.0359832635983264
463,Norte,PA,72,1267,10,53,2020-04-23,0.0418310970797159
464,Norte,PA,179,1446,22,75,2020-04-24,0.0518672199170125
465,Norte,PA,133,1579,11,86,2020-04-25,0.0544648511716276
466,Norte,PA,288,1867,14,100,2020-04-26,0.0535618639528656
467,Norte,PA,261,2128,14,114,2020-04-27,0.0535714285714286
468,Norte,PA,134,2262,15,129,2020-04-28,0.0570291777188329
469,Norte,PA,160,2422,8,137,2020-04-29,0.0565648224607762
470,Norte,PA,454,2876,71,208,2020-04-30,0.0723226703755216
471,Norte,PA,300,3176,27,235,2020-05-01,0.073992443324937
472,Norte,PA,284,3460,38,273,2020-05-02,0.0789017341040462
473,Norte,PA,403,3863,36,309,2020-05-03,0.0799896453533523
474,Norte,PA,262,4125,21,330,2020-05-04,0.08
475,Norte,PA,347,4472,39,369,2020-05-05,0.0825134168157424
476,Norte,PA,545,5017,23,392,2020-05-06,0.0781343432330078
477,Norte,PA,507,5524,18,410,2020-05-07,0.0742215785662563
478,Norte,PA,617,6141,105,515,2020-05-08,0.0838625631004722
479,Norte,PA,634,6775,63,578,2020-05-09,0.0853136531365314
480,Norte,PA,481,7256,74,652,2020-05-10,0.0898566703417861
481,Norte,PA,307,7563,56,708,2020-05-11,0.0936136453788179
482,Norte,PA,1053,8616,156,864,2020-05-12,0.100278551532033
483,Norte,PA,1002,9618,82,946,2020-05-13,0.0983572468288625
484,Norte,PA,1249,10867,117,1063,2020-05-14,0.0978190853041318
485,Norte,PA,1242,12109,82,1145,2020-05-15,0.0945577669502023
486,Norte,PA,1075,13184,54,1199,2020-05-16,0.0909435679611651
487,Norte,PA,680,13864,40,1239,2020-05-17,0.0893681477207155
488,Norte,PA,870,14734,90,1329,2020-05-18,0.0901995384824216
489,Norte,PA,1561,16295,190,1519,2020-05-19,0.0932187787664928
490,Norte,PA,1840,18135,114,1633,2020-05-20,0.090046870692032
491,Norte,PA,1621,19756,219,1852,2020-05-21,0.0937436728082608
492,Norte,PA,1713,21469,85,1937,2020-05-22,0.0902231123946155
493,Norte,PA,1228,22697,64,2001,2020-05-23,0.0881614310261268
494,Norte,PA,1428,24125,147,2148,2020-05-24,0.0890362694300518
495,Norte,PA,1952,26077,224,2372,2020-05-25,0.0909613835947387
496,Norte,PA,2523,28600,97,2469,2020-05-26,0.0863286713286713
497,Norte,PA,2433,31033,76,2545,2020-05-27,0.0820094737859698
498,Norte,PA,2666,33699,159,2704,2020-05-28,0.0802397697261046
499,Norte,PA,2787,36486,123,2827,2020-05-29,0.0774817738310585
500,Norte,PA,810,37296,73,2900,2020-05-30,0.0777563277563278
501,Norte,PA,665,37961,23,2923,2020-05-31,0.0770000790284766
502,Norte,PA,85,38046,2,2925,2020-06-01,0.0768806181990222
503,Norte,PA,3161,41207,115,3040,2020-06-02,0.0737738733710292
504,Norte,PA,3567,44774,153,3193,2020-06-03,0.0713137088488855
505,Norte,PA,3275,48049,223,3416,2020-06-04,0.0710940914483132
506,Norte,AP,0,0,0,0,2020-02-25,0
507,Norte,AP,0,0,0,0,2020-02-26,0
508,Norte,AP,0,0,0,0,2020-02-27,0
509,Norte,AP,0,0,0,0,2020-02-28,0
510,Norte,AP,0,0,0,0,2020-02-29,0
511,Norte,AP,0,0,0,0,2020-03-01,0
512,Norte,AP,0,0,0,0,2020-03-02,0
513,Norte,AP,0,0,0,0,2020-03-03,0
514,Norte,AP,0,0,0,0,2020-03-04,0
515,Norte,AP,0,0,0,0,2020-03-05,0
516,Norte,AP,0,0,0,0,2020-03-06,0
517,Norte,AP,0,0,0,0,2020-03-07,0
518,Norte,AP,0,0,0,0,2020-03-08,0
519,Norte,AP,0,0,0,0,2020-03-09,0
520,Norte,AP,0,0,0,0,2020-03-10,0
521,Norte,AP,0,0,0,0,2020-03-11,0
522,Norte,AP,0,0,0,0,2020-03-12,0
523,Norte,AP,0,0,0,0,2020-03-13,0
524,Norte,AP,0,0,0,0,2020-03-14,0
525,Norte,AP,0,0,0,0,2020-03-15,0
526,Norte,AP,0,0,0,0,2020-03-16,0
527,Norte,AP,0,0,0,0,2020-03-17,0
528,Norte,AP,0,0,0,0,2020-03-18,0
529,Norte,AP,0,0,0,0,2020-03-19,0
530,Norte,AP,1,1,0,0,2020-03-20,0
531,Norte,AP,0,1,0,0,2020-03-21,0
532,Norte,AP,0,1,0,0,2020-03-22,0
533,Norte,AP,0,1,0,0,2020-03-23,0
534,Norte,AP,0,1,0,0,2020-03-24,0
535,Norte,AP,0,1,0,0,2020-03-25,0
536,Norte,AP,1,2,0,0,2020-03-26,0
537,Norte,AP,0,2,0,0,2020-03-27,0
538,Norte,AP,2,4,0,0,2020-03-28,0
539,Norte,AP,0,4,0,0,2020-03-29,0
540,Norte,AP,4,8,0,0,2020-03-30,0
541,Norte,AP,2,10,0,0,2020-03-31,0
542,Norte,AP,1,11,0,0,2020-04-01,0
543,Norte,AP,0,11,0,0,2020-04-02,0
544,Norte,AP,8,19,0,0,2020-04-03,0
545,Norte,AP,9,28,1,1,2020-04-04,0.0357142857142857
546,Norte,AP,1,29,1,2,2020-04-05,0.0689655172413793
547,Norte,AP,5,34,0,2,2020-04-06,0.0588235294117647
548,Norte,AP,14,48,0,2,2020-04-07,0.0416666666666667
549,Norte,AP,59,107,0,2,2020-04-08,0.0186915887850467
550,Norte,AP,21,128,0,2,2020-04-09,0.015625
551,Norte,AP,38,166,0,2,2020-04-10,0.0120481927710843
552,Norte,AP,27,193,1,3,2020-04-11,0.0155440414507772
553,Norte,AP,37,230,2,5,2020-04-12,0.0217391304347826
554,Norte,AP,12,242,0,5,2020-04-13,0.0206611570247934
555,Norte,AP,65,307,1,6,2020-04-14,0.0195439739413681
556,Norte,AP,27,334,1,7,2020-04-15,0.0209580838323353
557,Norte,AP,28,362,2,9,2020-04-16,0.0248618784530387
558,Norte,AP,8,370,1,10,2020-04-17,0.027027027027027
559,Norte,AP,23,393,0,10,2020-04-18,0.0254452926208651
560,Norte,AP,23,416,1,11,2020-04-19,0.0264423076923077
561,Norte,AP,17,433,2,13,2020-04-20,0.0300230946882217
562,Norte,AP,24,457,0,13,2020-04-21,0.0284463894967177
563,Norte,AP,22,479,1,14,2020-04-22,0.0292275574112735
564,Norte,AP,69,548,2,16,2020-04-23,0.0291970802919708
565,Norte,AP,85,633,2,18,2020-04-24,0.028436018957346
566,Norte,AP,52,685,1,19,2020-04-25,0.0277372262773723
567,Norte,AP,113,798,2,21,2020-04-26,0.0263157894736842
568,Norte,AP,44,842,5,26,2020-04-27,0.0308788598574822
569,Norte,AP,76,918,2,28,2020-04-28,0.0305010893246187
570,Norte,AP,98,1016,3,31,2020-04-29,0.030511811023622
571,Norte,AP,64,1080,3,34,2020-04-30,0.0314814814814815
572,Norte,AP,41,1121,3,37,2020-05-01,0.0330062444246209
573,Norte,AP,66,1187,3,40,2020-05-02,0.033698399326032
574,Norte,AP,295,1482,3,43,2020-05-03,0.0290148448043185
575,Norte,AP,251,1733,6,49,2020-05-04,0.0282746682054241
576,Norte,AP,198,1931,6,55,2020-05-05,0.0284826514759192
577,Norte,AP,115,2046,1,56,2020-05-06,0.0273704789833822
578,Norte,AP,153,2199,5,61,2020-05-07,0.0277398817644384
579,Norte,AP,123,2322,5,66,2020-05-08,0.0284237726098191
580,Norte,AP,171,2493,3,69,2020-05-09,0.0276774969915764
581,Norte,AP,120,2613,3,72,2020-05-10,0.0275545350172216
582,Norte,AP,58,2671,1,73,2020-05-11,0.0273305877948334
583,Norte,AP,239,2910,13,86,2020-05-12,0.029553264604811
584,Norte,AP,95,3005,8,94,2020-05-13,0.0312811980033278
585,Norte,AP,423,3428,7,101,2020-05-14,0.029463243873979
586,Norte,AP,202,3630,2,103,2020-05-15,0.0283746556473829
587,Norte,AP,204,3834,5,108,2020-05-16,0.028169014084507
588,Norte,AP,118,3952,11,119,2020-05-17,0.0301113360323887
589,Norte,AP,71,4023,8,127,2020-05-18,0.0315684812329108
590,Norte,AP,287,4310,9,136,2020-05-19,0.031554524361949
591,Norte,AP,239,4549,6,142,2020-05-20,0.0312156517916026
592,Norte,AP,639,5188,9,151,2020-05-21,0.0291056283731689
593,Norte,AP,467,5655,6,157,2020-05-22,0.027763041556145
594,Norte,AP,436,6091,5,162,2020-05-23,0.026596617960926
595,Norte,AP,262,6353,1,163,2020-05-24,0.02565716984102
596,Norte,AP,231,6584,5,168,2020-05-25,0.0255164034021871
597,Norte,AP,383,6967,5,173,2020-05-26,0.0248313477824028
598,Norte,AP,652,7619,10,183,2020-05-27,0.0240189001181257
599,Norte,AP,533,8152,15,198,2020-05-28,0.024288518155054
600,Norte,AP,317,8469,9,207,2020-05-29,0.024442082890542
601,Norte,AP,844,9313,8,215,2020-05-30,0.0230860088048964
602,Norte,AP,289,9602,7,222,2020-05-31,0.0231201832951468
603,Norte,AP,288,9890,6,228,2020-06-01,0.0230535894843276
604,Norte,AP,621,10511,9,237,2020-06-02,0.0225478070592712
605,Norte,AP,596,11107,10,247,2020-06-03,0.0222382281444134
606,Norte,AP,444,11551,7,254,2020-06-04,0.0219894381438836
607,Norte,TO,0,0,0,0,2020-02-25,0
608,Norte,TO,0,0,0,0,2020-02-26,0
609,Norte,TO,0,0,0,0,2020-02-27,0
610,Norte,TO,0,0,0,0,2020-02-28,0
611,Norte,TO,0,0,0,0,2020-02-29,0
612,Norte,TO,0,0,0,0,2020-03-01,0
613,Norte,TO,0,0,0,0,2020-03-02,0
614,Norte,TO,0,0,0,0,2020-03-03,0
615,Norte,TO,0,0,0,0,2020-03-04,0
616,Norte,TO,0,0,0,0,2020-03-05,0
617,Norte,TO,0,0,0,0,2020-03-06,0
618,Norte,TO,0,0,0,0,2020-03-07,0
619,Norte,TO,0,0,0,0,2020-03-08,0
620,Norte,TO,0,0,0,0,2020-03-09,0
621,Norte,TO,0,0,0,0,2020-03-10,0
622,Norte,TO,0,0,0,0,2020-03-11,0
623,Norte,TO,0,0,0,0,2020-03-12,0
624,Norte,TO,0,0,0,0,2020-03-13,0
625,Norte,TO,0,0,0,0,2020-03-14,0
626,Norte,TO,0,0,0,0,2020-03-15,0
627,Norte,TO,0,0,0,0,2020-03-16,0
628,Norte,TO,0,0,0,0,2020-03-17,0
629,Norte,TO,0,0,0,0,2020-03-18,0
630,Norte,TO,1,1,0,0,2020-03-19,0
631,Norte,TO,0,1,0,0,2020-03-20,0
632,Norte,TO,1,2,0,0,2020-03-21,0
633,Norte,TO,0,2,0,0,2020-03-22,0
634,Norte,TO,3,5,0,0,2020-03-23,0
635,Norte,TO,2,7,0,0,2020-03-24,0
636,Norte,TO,0,7,0,0,2020-03-25,0
637,Norte,TO,0,7,0,0,2020-03-26,0
638,Norte,TO,1,8,0,0,2020-03-27,0
639,Norte,TO,1,9,0,0,2020-03-28,0
640,Norte,TO,0,9,0,0,2020-03-29,0
641,Norte,TO,1,10,0,0,2020-03-30,0
642,Norte,TO,1,11,0,0,2020-03-31,0
643,Norte,TO,1,12,0,0,2020-04-01,0
644,Norte,TO,0,12,0,0,2020-04-02,0
645,Norte,TO,0,12,0,0,2020-04-03,0
646,Norte,TO,2,14,0,0,2020-04-04,0
647,Norte,TO,3,17,0,0,2020-04-05,0
648,Norte,TO,0,17,0,0,2020-04-06,0
649,Norte,TO,2,19,0,0,2020-04-07,0
650,Norte,TO,4,23,0,0,2020-04-08,0
651,Norte,TO,0,23,0,0,2020-04-09,0
652,Norte,TO,0,23,0,0,2020-04-10,0
653,Norte,TO,0,23,0,0,2020-04-11,0
654,Norte,TO,2,25,0,0,2020-04-12,0
655,Norte,TO,1,26,0,0,2020-04-13,0
656,Norte,TO,0,26,0,0,2020-04-14,0
657,Norte,TO,0,26,1,1,2020-04-15,0.0384615384615385
658,Norte,TO,3,29,0,1,2020-04-16,0.0344827586206897
659,Norte,TO,2,31,0,1,2020-04-17,0.032258064516129
660,Norte,TO,2,33,0,1,2020-04-18,0.0303030303030303
661,Norte,TO,0,33,0,1,2020-04-19,0.0303030303030303
662,Norte,TO,1,34,0,1,2020-04-20,0.0294117647058824
663,Norte,TO,3,37,0,1,2020-04-21,0.027027027027027
664,Norte,TO,0,37,0,1,2020-04-22,0.027027027027027
665,Norte,TO,0,37,1,2,2020-04-23,0.0540540540540541
666,Norte,TO,6,43,0,2,2020-04-24,0.0465116279069767
667,Norte,TO,7,50,0,2,2020-04-25,0.04
668,Norte,TO,8,58,0,2,2020-04-26,0.0344827586206897
669,Norte,TO,9,67,0,2,2020-04-27,0.0298507462686567
670,Norte,TO,12,79,0,2,2020-04-28,0.0253164556962025
671,Norte,TO,37,116,1,3,2020-04-29,0.0258620689655172
672,Norte,TO,21,137,0,3,2020-04-30,0.0218978102189781
673,Norte,TO,27,164,0,3,2020-05-01,0.0182926829268293
674,Norte,TO,27,191,1,4,2020-05-02,0.0209424083769634
675,Norte,TO,55,246,0,4,2020-05-03,0.016260162601626
676,Norte,TO,21,267,2,6,2020-05-04,0.0224719101123595
677,Norte,TO,36,303,1,7,2020-05-05,0.0231023102310231
678,Norte,TO,48,351,2,9,2020-05-06,0.0256410256410256
679,Norte,TO,72,423,0,9,2020-05-07,0.0212765957446809
680,Norte,TO,71,494,0,9,2020-05-08,0.0182186234817814
681,Norte,TO,78,572,0,9,2020-05-09,0.0157342657342657
682,Norte,TO,116,688,2,11,2020-05-10,0.0159883720930233
683,Norte,TO,59,747,1,12,2020-05-11,0.0160642570281124
684,Norte,TO,81,828,2,14,2020-05-12,0.0169082125603865
685,Norte,TO,104,932,7,21,2020-05-13,0.0225321888412017
686,Norte,TO,97,1029,2,23,2020-05-14,0.0223517978620019
687,Norte,TO,150,1179,1,24,2020-05-15,0.0203562340966921
688,Norte,TO,100,1279,3,27,2020-05-16,0.0211102423768569
689,Norte,TO,103,1382,4,31,2020-05-17,0.0224312590448625
690,Norte,TO,114,1496,1,32,2020-05-18,0.0213903743315508
691,Norte,TO,150,1646,6,38,2020-05-19,0.023086269744836
692,Norte,TO,163,1809,4,42,2020-05-20,0.0232172470978441
693,Norte,TO,167,1976,5,47,2020-05-21,0.0237854251012146
694,Norte,TO,229,2205,2,49,2020-05-22,0.0222222222222222
695,Norte,TO,225,2430,2,51,2020-05-23,0.0209876543209877
696,Norte,TO,161,2591,1,52,2020-05-24,0.0200694712466229
697,Norte,TO,105,2696,6,58,2020-05-25,0.021513353115727
698,Norte,TO,162,2858,6,64,2020-05-26,0.0223932820153954
699,Norte,TO,165,3023,1,65,2020-05-27,0.0215018193847172
700,Norte,TO,254,3277,3,68,2020-05-28,0.0207506866036009
701,Norte,TO,334,3611,2,70,2020-05-29,0.0193852118526724
702,Norte,TO,370,3981,1,71,2020-05-30,0.0178347148957548
703,Norte,TO,195,4176,2,73,2020-05-31,0.0174808429118774
704,Norte,TO,169,4345,3,76,2020-06-01,0.0174913693901036
705,Norte,TO,138,4483,3,79,2020-06-02,0.0176221280392594
706,Norte,TO,215,4698,3,82,2020-06-03,0.0174542358450404
707,Norte,TO,183,4881,5,87,2020-06-04,0.0178242163491088
708,Nordeste,MA,0,0,0,0,2020-02-25,0
709,Nordeste,MA,0,0,0,0,2020-02-26,0
710,Nordeste,MA,0,0,0,0,2020-02-27,0
711,Nordeste,MA,0,0,0,0,2020-02-28,0
712,Nordeste,MA,0,0,0,0,2020-02-29,0
713,Nordeste,MA,0,0,0,0,2020-03-01,0
714,Nordeste,MA,0,0,0,0,2020-03-02,0
715,Nordeste,MA,0,0,0,0,2020-03-03,0
716,Nordeste,MA,0,0,0,0,2020-03-04,0
717,Nordeste,MA,0,0,0,0,2020-03-05,0
718,Nordeste,MA,0,0,0,0,2020-03-06,0
719,Nordeste,MA,0,0,0,0,2020-03-07,0
720,Nordeste,MA,0,0,0,0,2020-03-08,0
721,Nordeste,MA,0,0,0,0,2020-03-09,0
722,Nordeste,MA,0,0,0,0,2020-03-10,0
723,Nordeste,MA,0,0,0,0,2020-03-11,0
724,Nordeste,MA,0,0,0,0,2020-03-12,0
725,Nordeste,MA,0,0,0,0,2020-03-13,0
726,Nordeste,MA,0,0,0,0,2020-03-14,0
727,Nordeste,MA,0,0,0,0,2020-03-15,0
728,Nordeste,MA,0,0,0,0,2020-03-16,0
729,Nordeste,MA,0,0,0,0,2020-03-17,0
730,Nordeste,MA,0,0,0,0,2020-03-18,0
731,Nordeste,MA,0,0,0,0,2020-03-19,0
732,Nordeste,MA,0,0,0,0,2020-03-20,0
733,Nordeste,MA,1,1,0,0,2020-03-21,0
734,Nordeste,MA,1,2,0,0,2020-03-22,0
735,Nordeste,MA,0,2,0,0,2020-03-23,0
736,Nordeste,MA,6,8,0,0,2020-03-24,0
737,Nordeste,MA,0,8,0,0,2020-03-25,0
738,Nordeste,MA,2,10,0,0,2020-03-26,0
739,Nordeste,MA,3,13,0,0,2020-03-27,0
740,Nordeste,MA,1,14,0,0,2020-03-28,0
741,Nordeste,MA,2,16,0,0,2020-03-29,0
742,Nordeste,MA,7,23,1,1,2020-03-30,0.0434782608695652
743,Nordeste,MA,8,31,0,1,2020-03-31,0.032258064516129
744,Nordeste,MA,21,52,0,1,2020-04-01,0.0192307692307692
745,Nordeste,MA,19,71,0,1,2020-04-02,0.0140845070422535
746,Nordeste,MA,10,81,0,1,2020-04-03,0.0123456790123457
747,Nordeste,MA,7,88,0,1,2020-04-04,0.0113636363636364
748,Nordeste,MA,8,96,1,2,2020-04-05,0.0208333333333333
749,Nordeste,MA,37,133,0,2,2020-04-06,0.0150375939849624
750,Nordeste,MA,39,172,2,4,2020-04-07,0.0232558139534884
751,Nordeste,MA,58,230,7,11,2020-04-08,0.0478260869565217
752,Nordeste,MA,43,273,1,12,2020-04-09,0.043956043956044
753,Nordeste,MA,20,293,4,16,2020-04-10,0.0546075085324232
754,Nordeste,MA,51,344,5,21,2020-04-11,0.061046511627907
755,Nordeste,MA,54,398,3,24,2020-04-12,0.0603015075376884
756,Nordeste,MA,47,445,3,27,2020-04-13,0.0606741573033708
757,Nordeste,MA,33,478,5,32,2020-04-14,0.0669456066945607
758,Nordeste,MA,152,630,2,34,2020-04-15,0.053968253968254
759,Nordeste,MA,65,695,3,37,2020-04-16,0.0532374100719424
760,Nordeste,MA,102,797,3,40,2020-04-17,0.0501882057716437
761,Nordeste,MA,243,1040,4,44,2020-04-18,0.0423076923076923
762,Nordeste,MA,165,1205,4,48,2020-04-19,0.0398340248962656
763,Nordeste,MA,115,1320,6,54,2020-04-20,0.0409090909090909
764,Nordeste,MA,76,1396,6,60,2020-04-21,0.0429799426934097
765,Nordeste,MA,208,1604,6,66,2020-04-22,0.0411471321695761
766,Nordeste,MA,153,1757,10,76,2020-04-23,0.0432555492316448
767,Nordeste,MA,194,1951,12,88,2020-04-24,0.0451050743208611
768,Nordeste,MA,154,2105,12,100,2020-04-25,0.0475059382422803
769,Nordeste,MA,118,2223,12,112,2020-04-26,0.0503823661718399
770,Nordeste,MA,187,2410,13,125,2020-04-27,0.0518672199170125
771,Nordeste,MA,118,2528,20,145,2020-04-28,0.0573575949367089
772,Nordeste,MA,276,2804,21,166,2020-04-29,0.0592011412268188
773,Nordeste,MA,386,3190,18,184,2020-04-30,0.0576802507836991
774,Nordeste,MA,316,3506,20,204,2020-05-01,0.058185966913862
775,Nordeste,MA,299,3805,20,224,2020-05-02,0.0588699080157687
776,Nordeste,MA,235,4040,13,237,2020-05-03,0.0586633663366337
777,Nordeste,MA,187,4227,12,249,2020-05-04,0.0589070262597587
778,Nordeste,MA,303,4530,22,271,2020-05-05,0.0598233995584989
779,Nordeste,MA,498,5028,20,291,2020-05-06,0.0578758949880668
780,Nordeste,MA,361,5389,14,305,2020-05-07,0.0565967712005938
781,Nordeste,MA,520,5909,25,330,2020-05-08,0.0558470130309697
782,Nordeste,MA,856,6765,25,355,2020-05-09,0.0524759793052476
783,Nordeste,MA,834,7599,24,379,2020-05-10,0.0498749835504672
784,Nordeste,MA,545,8144,20,399,2020-05-11,0.0489931237721022
785,Nordeste,MA,382,8526,24,423,2020-05-12,0.049612948627727
786,Nordeste,MA,586,9112,21,444,2020-05-13,0.0487269534679543
787,Nordeste,MA,689,9801,26,470,2020-05-14,0.0479542903785328
788,Nordeste,MA,938,10739,26,496,2020-05-15,0.046186795791042
789,Nordeste,MA,853,11592,28,524,2020-05-16,0.0452035886818496
790,Nordeste,MA,900,12492,25,549,2020-05-17,0.0439481268011527
791,Nordeste,MA,746,13238,27,576,2020-05-18,0.0435111043964345
792,Nordeste,MA,960,14198,28,604,2020-05-19,0.0425412029863361
793,Nordeste,MA,916,15114,30,634,2020-05-20,0.0419478629085616
794,Nordeste,MA,944,16058,29,663,2020-05-21,0.0412878316104123
795,Nordeste,MA,1154,17212,30,693,2020-05-22,0.0402626074831513
796,Nordeste,MA,1555,18767,29,722,2020-05-23,0.0384717855810732
797,Nordeste,MA,2424,21191,32,754,2020-05-24,0.0355811429380397
798,Nordeste,MA,1595,22786,30,784,2020-05-25,0.0344070920740806
799,Nordeste,MA,1492,24278,33,817,2020-05-26,0.0336518658868111
800,Nordeste,MA,1867,26145,36,853,2020-05-27,0.032625741059476
801,Nordeste,MA,1834,27979,34,887,2020-05-28,0.0317023481897137
802,Nordeste,MA,2503,30482,24,911,2020-05-29,0.0298864903877698
803,Nordeste,MA,2138,32620,21,932,2020-05-30,0.0285714285714286
804,Nordeste,MA,2019,34639,23,955,2020-05-31,0.0275700799676665
805,Nordeste,MA,658,35297,21,976,2020-06-01,0.0276510751621951
806,Nordeste,MA,1328,36625,21,997,2020-06-02,0.027221843003413
807,Nordeste,MA,1549,38174,31,1028,2020-06-03,0.0269293236234086
808,Nordeste,MA,2455,40629,34,1062,2020-06-04,0.0261389647788525
809,Nordeste,PI,0,0,0,0,2020-02-25,0
810,Nordeste,PI,0,0,0,0,2020-02-26,0
811,Nordeste,PI,0,0,0,0,2020-02-27,0
812,Nordeste,PI,0,0,0,0,2020-02-28,0
813,Nordeste,PI,0,0,0,0,2020-02-29,0
814,Nordeste,PI,0,0,0,0,2020-03-01,0
815,Nordeste,PI,0,0,0,0,2020-03-02,0
816,Nordeste,PI,0,0,0,0,2020-03-03,0
817,Nordeste,PI,0,0,0,0,2020-03-04,0
818,Nordeste,PI,0,0,0,0,2020-03-05,0
819,Nordeste,PI,0,0,0,0,2020-03-06,0
820,Nordeste,PI,0,0,0,0,2020-03-07,0
821,Nordeste,PI,0,0,0,0,2020-03-08,0
822,Nordeste,PI,0,0,0,0,2020-03-09,0
823,Nordeste,PI,0,0,0,0,2020-03-10,0
824,Nordeste,PI,0,0,0,0,2020-03-11,0
825,Nordeste,PI,0,0,0,0,2020-03-12,0
826,Nordeste,PI,0,0,0,0,2020-03-13,0
827,Nordeste,PI,0,0,0,0,2020-03-14,0
828,Nordeste,PI,0,0,0,0,2020-03-15,0
829,Nordeste,PI,0,0,0,0,2020-03-16,0
830,Nordeste,PI,0,0,0,0,2020-03-17,0
831,Nordeste,PI,0,0,0,0,2020-03-18,0
832,Nordeste,PI,0,0,0,0,2020-03-19,0
833,Nordeste,PI,3,3,0,0,2020-03-20,0
834,Nordeste,PI,1,4,0,0,2020-03-21,0
835,Nordeste,PI,0,4,0,0,2020-03-22,0
836,Nordeste,PI,2,6,0,0,2020-03-23,0
837,Nordeste,PI,0,6,0,0,2020-03-24,0
838,Nordeste,PI,2,8,0,0,2020-03-25,0
839,Nordeste,PI,1,9,0,0,2020-03-26,0
840,Nordeste,PI,0,9,0,0,2020-03-27,0
841,Nordeste,PI,2,11,1,1,2020-03-28,0.0909090909090909
842,Nordeste,PI,3,14,0,1,2020-03-29,0.0714285714285714
843,Nordeste,PI,2,16,2,3,2020-03-30,0.1875
844,Nordeste,PI,2,18,1,4,2020-03-31,0.222222222222222
845,Nordeste,PI,0,18,0,4,2020-04-01,0.222222222222222
846,Nordeste,PI,1,19,0,4,2020-04-02,0.210526315789474
847,Nordeste,PI,2,21,0,4,2020-04-03,0.19047619047619
848,Nordeste,PI,1,22,0,4,2020-04-04,0.181818181818182
849,Nordeste,PI,1,23,0,4,2020-04-05,0.173913043478261
850,Nordeste,PI,0,23,0,4,2020-04-06,0.173913043478261
851,Nordeste,PI,5,28,0,4,2020-04-07,0.142857142857143
852,Nordeste,PI,3,31,1,5,2020-04-08,0.161290322580645
853,Nordeste,PI,7,38,1,6,2020-04-09,0.157894736842105
854,Nordeste,PI,2,40,1,7,2020-04-10,175
855,Nordeste,PI,1,41,0,7,2020-04-11,0.170731707317073
856,Nordeste,PI,3,44,0,7,2020-04-12,0.159090909090909
857,Nordeste,PI,6,50,1,8,2020-04-13,0.16
858,Nordeste,PI,8,58,0,8,2020-04-14,0.137931034482759
859,Nordeste,PI,17,75,0,8,2020-04-15,0.106666666666667
860,Nordeste,PI,16,91,0,8,2020-04-16,0.0879120879120879
861,Nordeste,PI,11,102,0,8,2020-04-17,0.0784313725490196
862,Nordeste,PI,21,123,1,9,2020-04-18,0.0731707317073171
863,Nordeste,PI,22,145,1,10,2020-04-19,0.0689655172413793
864,Nordeste,PI,13,158,2,12,2020-04-20,0.0759493670886076
865,Nordeste,PI,28,186,2,14,2020-04-21,0.0752688172043011
866,Nordeste,PI,20,206,1,15,2020-04-22,0.0728155339805825
867,Nordeste,PI,11,217,0,15,2020-04-23,0.0691244239631336
868,Nordeste,PI,39,256,1,16,2020-04-24,0.0625
869,Nordeste,PI,41,297,1,17,2020-04-25,0.0572390572390572
870,Nordeste,PI,34,331,1,18,2020-04-26,0.054380664652568
871,Nordeste,PI,33,364,2,20,2020-04-27,0.0549450549450549
872,Nordeste,PI,44,408,1,21,2020-04-28,0.0514705882352941
873,Nordeste,PI,46,454,3,24,2020-04-29,0.052863436123348
874,Nordeste,PI,59,513,0,24,2020-04-30,0.0467836257309941
875,Nordeste,PI,87,600,0,24,2020-05-01,0.04
876,Nordeste,PI,65,665,2,26,2020-05-02,0.0390977443609023
877,Nordeste,PI,77,742,2,28,2020-05-03,0.0377358490566038
878,Nordeste,PI,42,784,0,28,2020-05-04,0.0357142857142857
879,Nordeste,PI,91,875,1,29,2020-05-05,0.0331428571428571
880,Nordeste,PI,74,949,1,30,2020-05-06,0.0316122233930453
881,Nordeste,PI,102,1051,5,35,2020-05-07,0.0333016175071361
882,Nordeste,PI,80,1131,2,37,2020-05-08,0.0327144120247569
883,Nordeste,PI,102,1233,1,38,2020-05-09,0.0308191403081914
884,Nordeste,PI,45,1278,4,42,2020-05-10,0.0328638497652582
885,Nordeste,PI,54,1332,3,45,2020-05-11,0.0337837837837838
886,Nordeste,PI,111,1443,4,49,2020-05-12,0.033957033957034
887,Nordeste,PI,169,1612,8,57,2020-05-13,0.0353598014888337
888,Nordeste,PI,172,1784,3,60,2020-05-14,0.0336322869955157
889,Nordeste,PI,121,1905,0,60,2020-05-15,0.031496062992126
890,Nordeste,PI,180,2085,5,65,2020-05-16,0.0311750599520384
891,Nordeste,PI,167,2252,7,72,2020-05-17,0.0319715808170515
892,Nordeste,PI,35,2287,8,80,2020-05-18,0.034980323567993
893,Nordeste,PI,153,2440,5,85,2020-05-19,0.0348360655737705
894,Nordeste,PI,197,2637,2,87,2020-05-20,0.0329920364050057
895,Nordeste,PI,215,2852,4,91,2020-05-21,0.0319074333800842
896,Nordeste,PI,222,3074,2,93,2020-05-22,0.0302537410540013
897,Nordeste,PI,184,3258,6,99,2020-05-23,0.0303867403314917
898,Nordeste,PI,132,3390,8,107,2020-05-24,0.0315634218289086
899,Nordeste,PI,160,3550,3,110,2020-05-25,0.0309859154929577
